,label,text
3889,pork,"Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham Wegmans Spiral Sliced BoneIn Brown Sugar Cured Ham cured with water, brown sugar, salt, potassium lactate, sodium phosphates, sodium diacetate, sodium erytharbate, sodium nitrite cured with water, brown sugar, salt, potassium lactate, sodium phosphates, sodium diacetate, sodium erytharbate, sodium nitrite cured with water, brown sugar, salt, potassium lactate, sodium phosphates, sodium diacetate, sodium erytharbate, sodium nitrite "
3890,poultry,Bell Evans Organic Air Chilled Chicken Livers Bell Evans Organic Air Chilled Chicken Livers Bell Evans Organic Air Chilled Chicken Livers Bell Evans Organic Air Chilled Chicken Livers Bell Evans Organic Air Chilled Chicken Livers Bell Evans Organic Air Chilled Chicken Livers Bell Evans Organic Air Chilled Chicken Livers chicken livers chicken livers chicken livers 
3891,poultry,"Yummy Chicken Breast Nuggets Yummy Chicken Breast Nuggets Yummy Chicken Breast Nuggets Yummy Chicken Breast Nuggets Yummy Chicken Breast Nuggets Yummy Chicken Breast Nuggets Yummy Chicken Breast Nuggets boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, isolated soy protein, contains 2% or less of the following corn starch, sea salt, distilled vinegar, natural chicken flavor, sugar, yeast, leavening (sodium bicarbonate), spices, canola oil, salt, guar gum, natural flavor, garlic powder, onion powder, flax meal, extractive of paprika boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, isolated soy protein, contains 2% or less of the following corn starch, sea salt, distilled vinegar, natural chicken flavor, sugar, yeast, leavening (sodium bicarbonate), spices, canola oil, salt, guar gum, natural flavor, garlic powder, onion powder, flax meal, extractive of paprika boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, isolated soy protein, contains 2% or less of the following corn starch, sea salt, distilled vinegar, natural chicken flavor, sugar, yeast, leavening (sodium bicarbonate), spices, canola oil, salt, guar gum, natural flavor, garlic powder, onion powder, flax meal, extractive of paprika "
3892,poultry,"Yummy Chicken Breast Patties, with Rib Meat Yummy Chicken Breast Patties, with Rib Meat Yummy Chicken Breast Patties, with Rib Meat Yummy Chicken Breast Patties, with Rib Meat Yummy Chicken Breast Patties, with Rib Meat Yummy Chicken Breast Patties, with Rib Meat Yummy Chicken Breast Patties, with Rib Meat boneless skinless chicken breast with rib meat, water, wheat flour, isolated soy protein, yellow corn flour contains 2% or less of the following sea salt, corn starch, distilled vinegar, sugar, spices, yeast, leavening (sodium bicarbonate), canola oil, garlic powder, onion powder, natural flavor, guar gum, extractive of paprika, flax meal boneless skinless chicken breast with rib meat, water, wheat flour, isolated soy protein, yellow corn flour contains 2% or less of the following sea salt, corn starch, distilled vinegar, sugar, spices, yeast, leavening (sodium bicarbonate), canola oil, garlic powder, onion powder, natural flavor, guar gum, extractive of paprika, flax meal boneless skinless chicken breast with rib meat, water, wheat flour, isolated soy protein, yellow corn flour contains 2% or less of the following sea salt, corn starch, distilled vinegar, sugar, spices, yeast, leavening (sodium bicarbonate), canola oil, garlic powder, onion powder, natural flavor, guar gum, extractive of paprika, flax meal "
3893,poultry,"Yummy Chicken Breast Tenders Yummy Chicken Breast Tenders Yummy Chicken Breast Tenders Yummy Chicken Breast Tenders Yummy Chicken Breast Tenders Yummy Chicken Breast Tenders Yummy Chicken Breast Tenders boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, contains 2% or less of the following isolated soy protein, sea salt, corn starch, distilled vinegar, natural chicken flavor, sugar, leavening (sodium bicarbonate), yeast, spices, canola oil, salt, natural flavor, garlic powder, onion powder, guar gum, extractive of paprika, flax meal boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, contains 2% or less of the following isolated soy protein, sea salt, corn starch, distilled vinegar, natural chicken flavor, sugar, leavening (sodium bicarbonate), yeast, spices, canola oil, salt, natural flavor, garlic powder, onion powder, guar gum, extractive of paprika, flax meal boneless skinless chicken breast with rib meat, water, wheat flour, yellow corn flour, contains 2% or less of the following isolated soy protein, sea salt, corn starch, distilled vinegar, natural chicken flavor, sugar, leavening (sodium bicarbonate), yeast, spices, canola oil, salt, natural flavor, garlic powder, onion powder, guar gum, extractive of paprika, flax meal "
3894,deli meat,"Margherita Uncured Pepperoni, Sliced Margherita Uncured Pepperoni, Sliced Margherita Uncured Pepperoni, Sliced Margherita Uncured Pepperoni, Sliced Margherita Uncured Pepperoni, Sliced Margherita Uncured Pepperoni, Sliced Margherita Uncured Pepperoni, Sliced pork, salt, 2% or less of each sugar, natural flavorings (including celery powder), spices, paprika oleoresin, lactic acid pork, salt, 2% or less of each sugar, natural flavorings (including celery powder), spices, paprika oleoresin, lactic acid pork, salt, 2% or less of each sugar, natural flavorings (including celery powder), spices, paprika oleoresin, lactic acid "
3895,deli meat,"Krakus 97% Fat Free Ham Krakus 97% Fat Free Ham Krakus 97% Fat Free Ham Krakus 97% Fat Free Ham Krakus 97% Fat Free Ham Krakus 97% Fat Free Ham Krakus 97% Fat Free Ham krakus ham (pork, cured with water, salt, glucose, sodium phosphates, sodium ascorbate, sodium nitrite) krakus ham (pork, cured with water, salt, glucose, sodium phosphates, sodium ascorbate, sodium nitrite) krakus ham (pork, cured with water, salt, glucose, sodium phosphates, sodium ascorbate, sodium nitrite) "
3896,pork,"Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs Wegmans Food You Feel Good About BBQ Spiced Rubbed Pork Spareribs pork spare rib, bbq seasoning (brown sugar, dehydrated garlic, spices including celery seed & mustard, salt, chili pepper, autolyzed yeast, dehydrated onion, maltodextrin, chipotle pepper, natural smoke flavor, vinegar solids, modified cornstarch, garlic powder, soybean oil, spice extractive, not more than 2% silicon dioxide anticaking) --- option for oven remove wrap cover ribs with foil bake 1 h 15 min on 375f on middle shelf carefully remove foil and turn meat bake additional 45 min or until 145f rest 10 pork spare rib, bbq seasoning (brown sugar, dehydrated garlic, spices including celery seed & mustard, salt, chili pepper, autolyzed yeast, dehydrated onion, maltodextrin, chipotle pepper, natural smoke flavor, vinegar solids, modified cornstarch, garlic powder, soybean oil, spice extractive, not more than 2% silicon dioxide anticaking) --- option for oven remove wrap cover ribs with foil bake 1 h 15 min on 375f on middle shelf carefully remove foil and turn meat bake additional 45 min or until 145f rest 10 pork spare rib, bbq seasoning (brown sugar, dehydrated garlic, spices including celery seed & mustard, salt, chili pepper, autolyzed yeast, dehydrated onion, maltodextrin, chipotle pepper, natural smoke flavor, vinegar solids, modified cornstarch, garlic powder, soybean oil, spice extractive, not more than 2% silicon dioxide anticaking) --- option for oven remove wrap cover ribs with foil bake 1 h 15 min on 375f on middle shelf carefully remove foil and turn meat bake additional 45 min or until 145f rest 10 "
3897,"hot dogs, bacon and sausage","Wegmans Italian Classics Mild Poultry Sausage Wegmans Italian Classics Mild Poultry Sausage Wegmans Italian Classics Mild Poultry Sausage Wegmans Italian Classics Mild Poultry Sausage Wegmans Italian Classics Mild Poultry Sausage Wegmans Italian Classics Mild Poultry Sausage Wegmans Italian Classics Mild Poultry Sausage chicken, turkey, water, salt, sugar, paprika, and extractives of paprika, spice extractives, pork casing (links only) chicken, turkey, water, salt, sugar, paprika, and extractives of paprika, spice extractives, pork casing (links only) chicken, turkey, water, salt, sugar, paprika, and extractives of paprika, spice extractives, pork casing (links only) "
3898,"hot dogs, bacon and sausage","Wegmans Italian Classics Hot Poultry Sausage Wegmans Italian Classics Hot Poultry Sausage Wegmans Italian Classics Hot Poultry Sausage Wegmans Italian Classics Hot Poultry Sausage Wegmans Italian Classics Hot Poultry Sausage Wegmans Italian Classics Hot Poultry Sausage Wegmans Italian Classics Hot Poultry Sausage chicken, turkey, water, salt, spices, sugar, extactives of spices and paprika, pork casing (links only) chicken, turkey, water, salt, spices, sugar, extactives of spices and paprika, pork casing (links only) chicken, turkey, water, salt, spices, sugar, extactives of spices and paprika, pork casing (links only) "
3899,poultry,"Tyson Chicken Breast Fillets, Grilled Ready Tyson Chicken Breast Fillets, Grilled Ready Tyson Chicken Breast Fillets, Grilled Ready Tyson Chicken Breast Fillets, Grilled Ready Tyson Chicken Breast Fillets, Grilled Ready Tyson Chicken Breast Fillets, Grilled Ready Tyson Chicken Breast Fillets, Grilled Ready boneless skinless chicken breast with rib meat, water, contains 2% or less of the following rice starch, natural flavor, maltodextrin, salt, dextrose, dried garlic, dried onion, yeast extract, soy sauce solids (wheat, soybeans, salt), grill flavor (from sunflower oil), mesquite smoke flavor, lactic acid boneless skinless chicken breast with rib meat, water, contains 2% or less of the following rice starch, natural flavor, maltodextrin, salt, dextrose, dried garlic, dried onion, yeast extract, soy sauce solids (wheat, soybeans, salt), grill flavor (from sunflower oil), mesquite smoke flavor, lactic acid boneless skinless chicken breast with rib meat, water, contains 2% or less of the following rice starch, natural flavor, maltodextrin, salt, dextrose, dried garlic, dried onion, yeast extract, soy sauce solids (wheat, soybeans, salt), grill flavor (from sunflower oil), mesquite smoke flavor, lactic acid "
3900,poultry,"Wegmans Food You Feel Good About Chicken Thighs for Fajitas Wegmans Food You Feel Good About Chicken Thighs for Fajitas Wegmans Food You Feel Good About Chicken Thighs for Fajitas Wegmans Food You Feel Good About Chicken Thighs for Fajitas Wegmans Food You Feel Good About Chicken Thighs for Fajitas Wegmans Food You Feel Good About Chicken Thighs for Fajitas Wegmans Food You Feel Good About Chicken Thighs for Fajitas chicken thigh meat (boneless, skinless), ancho chipotle rub (ancho chili peppers, sea salt, chipotle pepper, spices, dehydrated garlic), canola oil, water, cultured corn sugar, vinegar chicken thigh meat (boneless, skinless), ancho chipotle rub (ancho chili peppers, sea salt, chipotle pepper, spices, dehydrated garlic), canola oil, water, cultured corn sugar, vinegar chicken thigh meat (boneless, skinless), ancho chipotle rub (ancho chili peppers, sea salt, chipotle pepper, spices, dehydrated garlic), canola oil, water, cultured corn sugar, vinegar "
3901,"veal, game and specialty",Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop Wegmans Food You Feel Good About Perfect Portions Meal Lamb Rib Chop    
3902,poultry,"Tyson Chicken Nuggets, Family Pack Tyson Chicken Nuggets, Family Pack Tyson Chicken Nuggets, Family Pack Tyson Chicken Nuggets, Family Pack Tyson Chicken Nuggets, Family Pack Tyson Chicken Nuggets, Family Pack Tyson Chicken Nuggets, Family Pack chicken, water, salt, and natural flavor, breaded with wheat flour, water, wheat starch, white whole wheat flour, salt, contains 2% or less of the following yellow corn flour, corn starch, dried onion, dried garlic, dried yeast, brown sugar, extractives of paprika, and spices, breading set in vegetable oil chicken, water, salt, and natural flavor, breaded with wheat flour, water, wheat starch, white whole wheat flour, salt, contains 2% or less of the following yellow corn flour, corn starch, dried onion, dried garlic, dried yeast, brown sugar, extractives of paprika, and spices, breading set in vegetable oil chicken, water, salt, and natural flavor, breaded with wheat flour, water, wheat starch, white whole wheat flour, salt, contains 2% or less of the following yellow corn flour, corn starch, dried onion, dried garlic, dried yeast, brown sugar, extractives of paprika, and spices, breading set in vegetable oil "
3903,poultry,Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast Wegmans Food You Feel Good About Perfect Portions Meal Organic Boneless Chicken Breast    
3904,poultry,Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin Wegmans Food You Feel Good About Perfect Portions Meal Organic Chicken Tenderloin    
3905,poultry,"Tyson Chicken Strips, Crispy, Family Pack Tyson Chicken Strips, Crispy, Family Pack Tyson Chicken Strips, Crispy, Family Pack Tyson Chicken Strips, Crispy, Family Pack Tyson Chicken Strips, Crispy, Family Pack Tyson Chicken Strips, Crispy, Family Pack Tyson Chicken Strips, Crispy, Family Pack boneless, skinless chicken breast with rib meat, water, rice starch, salt breaded with wheat flour, water, salt, corn starch, spices, brown sugar, dried garlic, extractives of paprika, and spice extracts breading set in vegetable oil boneless, skinless chicken breast with rib meat, water, rice starch, salt breaded with wheat flour, water, salt, corn starch, spices, brown sugar, dried garlic, extractives of paprika, and spice extracts breading set in vegetable oil boneless, skinless chicken breast with rib meat, water, rice starch, salt breaded with wheat flour, water, salt, corn starch, spices, brown sugar, dried garlic, extractives of paprika, and spice extracts breading set in vegetable oil "
