text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa
"21656746Walmart Sunbelt Bakery Family Pack Chocolate Chip Chewy Granola Bars, 1056 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21656746Walmart,"Sunbelt Bakery Family Pack Chocolate Chip Chewy Granola Bars, 1056 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21656750Walmart Sunbelt Bakery Oats Honey Chewy Granola Bars 10 ct 950 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21656750Walmart,Sunbelt Bakery Oats Honey Chewy Granola Bars 10 ct 950 oz,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21656754Walmart Sunbelt Bakery Family Pack Fudge Dipped Chocolate Chip Chewy Granola Bars, 1126 oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21656754Walmart,"Sunbelt Bakery Family Pack Fudge Dipped Chocolate Chip Chewy Granola Bars, 1126 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21656761Walmart Snickers Almond Chocolate Candy Bars, 176 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21656761Walmart,"Snickers Almond Chocolate Candy Bars, 176 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21679172Walmart Nabisco Nutter Butter Bites GoPaks, 35 OZ pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21679172Walmart,"Nabisco Nutter Butter Bites GoPaks, 35 OZ",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21679173Walmart CHIPS AHOY Mini Chocolate Chip Cookies GoPak, 35 oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21679173Walmart,"CHIPS AHOY Mini Chocolate Chip Cookies GoPak, 35 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21685941Walmart Dilettante Fruit Medley in Premium Chocolate, 7 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21685941Walmart,"Dilettante Fruit Medley in Premium Chocolate, 7 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21685942Walmart Dilettante Bing Cherries in Premium Chocolate, 7 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21685942Walmart,"Dilettante Bing Cherries in Premium Chocolate, 7 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21692727Walmart LUNA Chocolate Peanut Butter Protein Bar 6 ct Box pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,21692727Walmart,LUNA Chocolate Peanut Butter Protein Bar 6 ct Box,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"21778065Walmart Garden of Eatin' Made with Organic Blue Corn Tortilla Chips, 81 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,21778065Walmart,"Garden of Eatin' Made with Organic Blue Corn Tortilla Chips, 81 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"21778142Walmart Great Value Root Beer Barrel Hard Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778142Walmart,"Great Value Root Beer Barrel Hard Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778143Walmart Great Value Starlight Mints Spearmint Hard Candy, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778143Walmart,"Great Value Starlight Mints Spearmint Hard Candy, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778144Walmart Great Value Stralight Mints Peppermint Hard Candy, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778144Walmart,"Great Value Stralight Mints Peppermint Hard Candy, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778145Walmart Great Value Cinnamon Disc Hard Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778145Walmart,"Great Value Cinnamon Disc Hard Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778146Walmart Great Value Butterscotch Disc Hard Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778146Walmart,"Great Value Butterscotch Disc Hard Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778147Walmart Great Value Strawberry Filled Hard Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778147Walmart,"Great Value Strawberry Filled Hard Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778148Walmart Great Value Fruit Slice Chewy Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778148Walmart,"Great Value Fruit Slice Chewy Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778149Walmart Great Value Orange Slices, 10 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",21778149Walmart,"Great Value Orange Slices, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"21778150Walmart Great Value Spice Drop Chewy Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778150Walmart,"Great Value Spice Drop Chewy Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778151Walmart Great Value Jelly Bean Chewy Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778151Walmart,"Great Value Jelly Bean Chewy Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778153Walmart Great Value Sour Gummy Worms, 6 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778153Walmart,"Great Value Sour Gummy Worms, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21778154Walmart Great Value Cherry Sour Chewy Candies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,21778154Walmart,"Great Value Cherry Sour Chewy Candies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"21790649Walmart Crunchmaster Sea Salt MultiGrain Crackers 45 oz Pouch pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21790649Walmart,Crunchmaster Sea Salt MultiGrain Crackers 45 oz Pouch,pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21806558Walmart Garden of Eatin Multigrain Sea Salt Tortilla Chips, 81 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,21806558Walmart,"Garden of Eatin Multigrain Sea Salt Tortilla Chips, 81 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"21806567Walmart Ocean Spray Craisins GlutenFree Reduced Sugar Dried Cranberries, 5 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",21806567Walmart,"Ocean Spray Craisins GlutenFree Reduced Sugar Dried Cranberries, 5 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"21825522Walmart Ocean Spray Craisins GlutenFree The Original Dried Cranberries, 1 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",21825522Walmart,"Ocean Spray Craisins GlutenFree The Original Dried Cranberries, 1 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"21827329Walmart Nabisco Chips Ahoy Chocolate Chunk Cookies, 1175 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21827329Walmart,"Nabisco Chips Ahoy Chocolate Chunk Cookies, 1175 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21827343Walmart Nabisco Chips Ahoy White Fudge Chocolate Chunk Cookies, 1175 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21827343Walmart,"Nabisco Chips Ahoy White Fudge Chocolate Chunk Cookies, 1175 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,
"21827345Walmart Nabisco Chips Ahoy Original Chewy Cookies, 10 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21827345Walmart,"Nabisco Chips Ahoy Original Chewy Cookies, 10 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21836304Walmart Great Value Asian Nut Crunch Trail Mix, 20 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",21836304Walmart,"Great Value Asian Nut Crunch Trail Mix, 20 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"21838826Walmart Great Value Cajun Trail Mix, 27 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",21838826Walmart,"Great Value Cajun Trail Mix, 27 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"218499190Walmart Clif Bar Chocolate Chip 20ct Minis pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,218499190Walmart,Clif Bar Chocolate Chip 20ct Minis,pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21905206Walmart Stella D'oro Coffee Treats Roman Egg Biscuits, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21905206Walmart,"Stella D'oro Coffee Treats Roman Egg Biscuits, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21905207Walmart Stella D'oro Margherite Combination Chocolate Vanilla Cookies, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21905207Walmart,"Stella D'oro Margherite Combination Chocolate Vanilla Cookies, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21905208Walmart Stella D'oro Vanilla Margherite Cookies, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21905208Walmart,"Stella D'oro Vanilla Margherite Cookies, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"21905233Walmart Great Value Vanilla Wafers, 11 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,21905233Walmart,"Great Value Vanilla Wafers, 11 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"219662741Walmart Drake's Family Pack Fudge Dipped Devil Dogs Cakes, 1832 oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,219662741Walmart,"Drake's Family Pack Fudge Dipped Devil Dogs Cakes, 1832 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"22002522Walmart Welch's Low Fat GlutenFree Strawberry Fruit n' Yogurt Snacks, 08 Oz, 8 Count pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",22002522Walmart,"Welch's Low Fat GlutenFree Strawberry Fruit n' Yogurt Snacks, 08 Oz, 8 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"22004565Walmart Planters Less than 50% Peanuts Mixed Nuts, 169 Lb pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",22004565Walmart,"Planters Less than 50% Peanuts Mixed Nuts, 169 Lb",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"22004566Walmart PLANTERS Cashew Halves Pieces 33 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",22004566Walmart,PLANTERS Cashew Halves Pieces 33 oz,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"22014134Instacart Harvest Coop Market Organic Thompson Raisins pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",22014134Instacart,Harvest Coop Market Organic Thompson Raisins,pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"22026881Walmart Wonderful Pistachios Roasted Salted Shelled Pistachios, 7 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",22026881Walmart,"Wonderful Pistachios Roasted Salted Shelled Pistachios, 7 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit"
"22027001Walmart Great Value Chocolate Chip Cookies, 13 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,22027001Walmart,"Great Value Chocolate Chip Cookies, 13 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"22027005Walmart Great Value Twist Shout Chocolate Sandwich Cookies, 155 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,22027005Walmart,"Great Value Twist Shout Chocolate Sandwich Cookies, 155 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"22027007Walmart Great Value Chocolate Chip Chewy Chippers Cookies, 13 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,22027007Walmart,"Great Value Chocolate Chip Chewy Chippers Cookies, 13 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"22027008Walmart Great Value Chunky Chippers Chocolate Chip Cookies, 1175 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,22027008Walmart,"Great Value Chunky Chippers Chocolate Chip Cookies, 1175 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"22101514Walmart Zero Peanut Almond Nougat White Fudge Caramel Candy Bars, 185 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22101514Walmart,"Zero Peanut Almond Nougat White Fudge Caramel Candy Bars, 185 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22101545Walmart York Peppermint Patties Dark Chocolate Candy, 40 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22101545Walmart,"York Peppermint Patties Dark Chocolate Candy, 40 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22101546Walmart Reese's Pieces Milk Candy, 105 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22101546Walmart,"Reese's Pieces Milk Candy, 105 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22101554Walmart Hershey's All Time Greats Chocolate Candy Variety Pack, 159 Oz, 30 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22101554Walmart,"Hershey's All Time Greats Chocolate Candy Variety Pack, 159 Oz, 30 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22101557Walmart KitKat White Crme Wafer Bar, 9 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,22101557Walmart,"KitKat White Crme Wafer Bar, 9 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"22101558Walmart Hershey's Whatchamacallit Milk Chocolate Candy Bar, 16 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22101558Walmart,"Hershey's Whatchamacallit Milk Chocolate Candy Bar, 16 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22101560Walmart Hershey's Reese's SugarFree Miniature Peanut Butter Cups, 88 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22101560Walmart,"Hershey's Reese's SugarFree Miniature Peanut Butter Cups, 88 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22109595Walmart Great Value Low Fat Pretzel Rods, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,22109595Walmart,"Great Value Low Fat Pretzel Rods, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"22109596Walmart Great Value FatFree Size Stick Pretzels, 20 Oz pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,22109596Walmart,"Great Value FatFree Size Stick Pretzels, 20 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"22118025Walmart Glutino Gluten Free Chocolate Chip Cookies 86 oz Pack pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,22118025Walmart,Glutino Gluten Free Chocolate Chip Cookies 86 oz Pack,pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"22145411Walmart Extra, Sugar Free Polar Ice Chewing Gum, Single Pk pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22145411Walmart,"Extra, Sugar Free Polar Ice Chewing Gum, Single Pk",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22176424Walmart Cadbury Royal Dark Chocolate Bar, 35 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22176424Walmart,"Cadbury Royal Dark Chocolate Bar, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22176425Walmart Mounds Snack Size Dark Chocolate Coconut Candy Bars, 72 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22176425Walmart,"Mounds Snack Size Dark Chocolate Coconut Candy Bars, 72 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22176426Walmart Almond Joy Snack Size Milk Chocolate Coconut Candy, 06 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22176426Walmart,"Almond Joy Snack Size Milk Chocolate Coconut Candy, 06 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22176427Walmart Hershey's Snack Size Milk Chocolate Candy Bars, 584 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22176427Walmart,"Hershey's Snack Size Milk Chocolate Candy Bars, 584 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22176428Walmart KitKat Snack Size Wafer Bars, 588 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22176428Walmart,"KitKat Snack Size Wafer Bars, 588 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"22176432Walmart Hershey's Extra Large Cookies 'N' Creme Chocolate Candy Bar, 4 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,22176432Walmart,"Hershey's Extra Large Cookies 'N' Creme Chocolate Candy Bar, 4 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
